report_id,disaster_type,location,latitude,longitude,report_timestamp,report_text
560,Wildfire,"New York, NY",32.53745907982557,-74.27039371191472,2024-10-11,"Wildfire spreading quickly through New York, NY. Evacuations underway."
561,Wildfire,"Portland, OR",31.1037275482796,-122.93453302639847,2024-05-27,"Wildfire spreading quickly through Portland, OR. Evacuations underway."
562,Severe Storm,"Los Angeles, CA",44.66212251691507,-78.54497264469877,2024-10-07,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread."
563,Hurricane,"Seattle, WA",46.11572593484068,-100.73097147655051,2024-11-21,"Hurricane conditions intensifying at Seattle, WA. Severe winds and rainfall recorded."
564,Severe Storm,"New York, NY",37.61043790109663,-73.45034770924872,2024-11-14,"Severe storms hitting New York, NY. Power outages and property damage widespread."
565,Landslide,"Houston, TX",30.864158578875188,-87.36069850160041,2024-06-12,"Landslide has blocked major roads near Houston, TX. Emergency crews responding."
566,Volcanic Eruption,"Denver, CO",27.710637001868164,-75.81505508550646,2024-08-11,"Volcanic eruption at Denver, CO causing ashfall and air quality issues."
567,Volcanic Eruption,"New Orleans, LA",27.09230722796395,-95.53352557785672,2024-09-28,"Volcanic eruption at New Orleans, LA causing ashfall and air quality issues."
568,Hurricane,"Miami, FL",42.25785873649254,-93.43349522866296,2024-05-25,"Hurricane conditions intensifying at Miami, FL. Severe winds and rainfall recorded."
569,Landslide,"Seattle, WA",35.0828494683454,-116.48112970411364,2024-12-21,"Landslide has blocked major roads near Seattle, WA. Emergency crews responding."
570,Hurricane,"New York, NY",46.72863698266889,-78.74474583732803,2024-01-30,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded."
571,Earthquake,"Anchorage, AK",42.75211121744233,-100.25601291164867,2024-02-14,"Earthquake felt strongly around Anchorage, AK. Significant structural damage observed."
572,Volcanic Eruption,"Miami, FL",29.59025002995008,-95.49527302197663,2024-10-01,"Volcanic eruption at Miami, FL causing ashfall and air quality issues."
573,Wildfire,"Denver, CO",39.730658051576775,-78.67923486835325,2024-02-03,"Wildfire spreading quickly through Denver, CO. Evacuations underway."
574,Winter Storm,"Portland, OR",35.452130905555826,-89.66812139531311,2024-05-20,"Intense winter storm affecting Portland, OR. Heavy snowfall and travel disruptions."
575,Extreme Heat,"New Orleans, LA",38.853993538446716,-113.13517508088262,2024-11-13,"Extreme heat wave in New Orleans, LA causing heat-related illnesses. Precautions advised."
576,Landslide,"Los Angeles, CA",42.71365896012441,-90.17627311009733,2024-08-08,"Landslide has blocked major roads near Los Angeles, CA. Emergency crews responding."
577,Flood,"Denver, CO",44.34870114409098,-100.94966137920031,2024-12-21,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable."
578,Hurricane,"Denver, CO",45.24969583376138,-97.2979930194121,2024-01-22,"Hurricane conditions intensifying at Denver, CO. Severe winds and rainfall recorded."
579,Extreme Heat,"Portland, OR",31.09539698972859,-123.3296348102426,2024-06-28,"Extreme heat wave in Portland, OR causing heat-related illnesses. Precautions advised."
580,Flood,"San Francisco, CA",25.746774398016584,-112.60826837853938,2024-11-24,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable."
581,Extreme Heat,"Portland, OR",42.74307364395456,-108.41875319851934,2024-08-18,"Extreme heat wave in Portland, OR causing heat-related illnesses. Precautions advised."
582,Winter Storm,"San Francisco, CA",27.55224943013859,-82.93535953633045,2024-02-07,"Intense winter storm affecting San Francisco, CA. Heavy snowfall and travel disruptions."
583,Flood,"San Francisco, CA",32.55807012671122,-124.3219440754112,2024-03-10,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable."
584,Severe Storm,"Seattle, WA",25.091611218984333,-100.88214158748121,2024-04-25,"Severe storms hitting Seattle, WA. Power outages and property damage widespread."
585,Tornado,"Seattle, WA",41.36006757763888,-70.48241464488177,2024-08-26,"Tornado sighted near Seattle, WA. Extensive damage reported to homes and infrastructure."
586,Severe Storm,"Houston, TX",29.01116827530931,-118.3990436236017,2024-11-30,"Severe storms hitting Houston, TX. Power outages and property damage widespread."
587,Volcanic Eruption,"New York, NY",40.726777832599794,-94.53096109510196,2024-05-27,"Volcanic eruption at New York, NY causing ashfall and air quality issues."
588,Tornado,"New York, NY",48.801822812028135,-78.59517943894002,2024-01-09,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure."
589,Severe Storm,"Los Angeles, CA",26.74410091864039,-69.39065285631311,2024-10-14,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread."
590,Tornado,"New York, NY",26.84987228683506,-80.94017826751065,2024-02-19,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure."
591,Tornado,"Seattle, WA",33.1691222240002,-82.48663262998004,2024-12-03,"Tornado sighted near Seattle, WA. Extensive damage reported to homes and infrastructure."
592,Wildfire,"Houston, TX",45.79327634203221,-76.23720267845002,2024-01-05,"Wildfire spreading quickly through Houston, TX. Evacuations underway."
593,Hurricane,"Houston, TX",30.172716850991964,-98.67412796232492,2024-12-08,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded."
594,Hurricane,"San Francisco, CA",33.64906767832834,-77.45517257554785,2024-05-05,"Hurricane conditions intensifying at San Francisco, CA. Severe winds and rainfall recorded."
595,Wildfire,"Portland, OR",26.64412975904751,-124.53010012001839,2024-03-15,"Wildfire spreading quickly through Portland, OR. Evacuations underway."
596,Extreme Heat,"Los Angeles, CA",43.31572699021335,-70.45089773276851,2024-06-13,"Extreme heat wave in Los Angeles, CA causing heat-related illnesses. Precautions advised."
597,Earthquake,"San Francisco, CA",34.79935222622683,-98.84491593848665,2024-10-04,"Earthquake felt strongly around San Francisco, CA. Significant structural damage observed."
598,Extreme Heat,"Portland, OR",43.22196959346023,-92.35056891592089,2024-11-19,"Extreme heat wave in Portland, OR causing heat-related illnesses. Precautions advised."
599,Flood,"New York, NY",46.68658826432308,-109.96194731402194,2024-10-26,"Heavy flooding reported near New York, NY. Water level rising rapidly, roads impassable."
600,Flood,"San Francisco, CA",30.58631553043093,-81.19068086241514,2024-10-16,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable."
601,Tornado,"Miami, FL",44.37750472815883,-120.47848741796032,2024-03-17,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure."
602,Severe Storm,"New York, NY",26.41825336187808,-73.51448764973672,2024-10-24,"Severe storms hitting New York, NY. Power outages and property damage widespread."
603,Severe Storm,"Portland, OR",46.572337316325935,-76.14110708862577,2024-05-16,"Severe storms hitting Portland, OR. Power outages and property damage widespread."
604,Hurricane,"Los Angeles, CA",40.618445141409936,-112.25245314155879,2024-04-15,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded."
605,Landslide,"Portland, OR",45.98144137932044,-77.24986050116952,2024-04-04,"Landslide has blocked major roads near Portland, OR. Emergency crews responding."
606,Extreme Heat,"San Francisco, CA",25.004521589357964,-78.6048937493726,2024-05-14,"Extreme heat wave in San Francisco, CA causing heat-related illnesses. Precautions advised."
607,Volcanic Eruption,"San Francisco, CA",29.05794568854382,-87.699220732517,2024-03-08,"Volcanic eruption at San Francisco, CA causing ashfall and air quality issues."
608,Winter Storm,"Denver, CO",34.35422529823581,-102.96230956291843,2024-05-26,"Intense winter storm affecting Denver, CO. Heavy snowfall and travel disruptions."
609,Severe Storm,"Los Angeles, CA",34.108069680993246,-108.9815735032698,2024-06-07,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread."
610,Winter Storm,"Anchorage, AK",30.441529190164257,-111.32476817292834,2024-06-11,"Intense winter storm affecting Anchorage, AK. Heavy snowfall and travel disruptions."
611,Tornado,"New York, NY",34.1586865568128,-106.20207119694717,2024-12-06,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure."
612,Winter Storm,"Houston, TX",28.092369088006116,-71.69005183748071,2024-07-07,"Intense winter storm affecting Houston, TX. Heavy snowfall and travel disruptions."
613,Volcanic Eruption,"Los Angeles, CA",34.906267102384625,-120.41919421666191,2024-12-04,"Volcanic eruption at Los Angeles, CA causing ashfall and air quality issues."
614,Wildfire,"Houston, TX",44.25650389982234,-76.09659470107545,2024-04-04,"Wildfire spreading quickly through Houston, TX. Evacuations underway."
615,Volcanic Eruption,"Los Angeles, CA",36.49768151448043,-104.41548557253242,2024-06-29,"Volcanic eruption at Los Angeles, CA causing ashfall and air quality issues."
616,Winter Storm,"Los Angeles, CA",25.43200213468516,-94.22563563532987,2024-10-14,"Intense winter storm affecting Los Angeles, CA. Heavy snowfall and travel disruptions."
617,Volcanic Eruption,"Portland, OR",35.11465699790194,-78.12534761473904,2024-11-17,"Volcanic eruption at Portland, OR causing ashfall and air quality issues."
618,Earthquake,"Los Angeles, CA",25.65220038618026,-72.82178372564469,2024-07-05,"Earthquake felt strongly around Los Angeles, CA. Significant structural damage observed."
619,Tornado,"Denver, CO",48.189841856963156,-104.65789621571383,2024-05-17,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure."
620,Extreme Heat,"Anchorage, AK",28.058895026148853,-97.75123460476848,2024-05-09,"Extreme heat wave in Anchorage, AK causing heat-related illnesses. Precautions advised."
621,Wildfire,"San Francisco, CA",41.98451983193485,-100.54355217580925,2024-07-12,"Wildfire spreading quickly through San Francisco, CA. Evacuations underway."
622,Severe Storm,"New Orleans, LA",48.34663174941006,-124.21818902326928,2024-11-11,"Severe storms hitting New Orleans, LA. Power outages and property damage widespread."
623,Flood,"Houston, TX",44.82493723999772,-107.53936955733926,2024-09-29,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable."
624,Extreme Heat,"San Francisco, CA",41.78356900302889,-97.90783520977885,2024-12-17,"Extreme heat wave in San Francisco, CA causing heat-related illnesses. Precautions advised."
625,Flood,"New Orleans, LA",45.14706182801841,-100.74547707605406,2024-05-23,"Heavy flooding reported near New Orleans, LA. Water level rising rapidly, roads impassable."
626,Tornado,"Anchorage, AK",48.563168638255064,-82.40617557657491,2024-01-16,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure."
627,Wildfire,"Anchorage, AK",39.91226793408471,-102.2965865839549,2024-10-28,"Wildfire spreading quickly through Anchorage, AK. Evacuations underway."
628,Hurricane,"Houston, TX",38.420435363903835,-96.12678951073046,2024-09-01,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded."
629,Severe Storm,"Houston, TX",40.077714651118754,-99.65309306419056,2024-04-16,"Severe storms hitting Houston, TX. Power outages and property damage widespread."
630,Earthquake,"Anchorage, AK",37.784221282277315,-81.30305721523214,2024-03-28,"Earthquake felt strongly around Anchorage, AK. Significant structural damage observed."
631,Hurricane,"New Orleans, LA",40.24213854183325,-74.08462845976922,2024-05-08,"Hurricane conditions intensifying at New Orleans, LA. Severe winds and rainfall recorded."
632,Tornado,"Los Angeles, CA",35.79621299134142,-93.61854433855666,2024-12-06,"Tornado sighted near Los Angeles, CA. Extensive damage reported to homes and infrastructure."
633,Extreme Heat,"New York, NY",30.24263638919937,-78.42350054248372,2024-01-04,"Extreme heat wave in New York, NY causing heat-related illnesses. Precautions advised."
634,Earthquake,"Miami, FL",27.885933436280215,-107.48958576082882,2024-11-22,"Earthquake felt strongly around Miami, FL. Significant structural damage observed."
635,Volcanic Eruption,"San Francisco, CA",26.640182452774248,-93.05919300072115,2024-11-01,"Volcanic eruption at San Francisco, CA causing ashfall and air quality issues."
636,Winter Storm,"Portland, OR",31.319578810076802,-104.63143273347163,2024-04-04,"Intense winter storm affecting Portland, OR. Heavy snowfall and travel disruptions."
637,Earthquake,"San Francisco, CA",26.106965544057612,-100.562145391262,2024-07-27,"Earthquake felt strongly around San Francisco, CA. Significant structural damage observed."
638,Tornado,"Portland, OR",38.612098718065255,-81.78758197605256,2024-08-12,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure."
639,Landslide,"New Orleans, LA",31.811882728564488,-72.98191354236995,2024-12-13,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding."
640,Winter Storm,"Portland, OR",44.78883539408877,-117.83177192582184,2024-11-16,"Intense winter storm affecting Portland, OR. Heavy snowfall and travel disruptions."
641,Flood,"Houston, TX",26.781780951721274,-87.55628386724456,2024-02-16,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable."
642,Severe Storm,"New York, NY",30.43243586419566,-90.65351535290989,2024-06-29,"Severe storms hitting New York, NY. Power outages and property damage widespread."
643,Flood,"New York, NY",42.5259075301635,-118.01351268862003,2024-04-15,"Heavy flooding reported near New York, NY. Water level rising rapidly, roads impassable."
644,Earthquake,"Houston, TX",39.37139911320379,-112.49823450403356,2024-07-17,"Earthquake felt strongly around Houston, TX. Significant structural damage observed."
645,Flood,"Denver, CO",26.54779050998002,-106.65085281077187,2024-04-15,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable."
646,Tornado,"New Orleans, LA",46.05374697189281,-115.15106682176742,2024-10-06,"Tornado sighted near New Orleans, LA. Extensive damage reported to homes and infrastructure."
647,Volcanic Eruption,"Denver, CO",46.05428230782831,-110.61996053106384,2024-09-16,"Volcanic eruption at Denver, CO causing ashfall and air quality issues."
648,Extreme Heat,"Denver, CO",32.92979209301857,-109.21155286715926,2024-04-17,"Extreme heat wave in Denver, CO causing heat-related illnesses. Precautions advised."
649,Severe Storm,"San Francisco, CA",33.16974024038955,-105.19524385069548,2024-01-19,"Severe storms hitting San Francisco, CA. Power outages and property damage widespread."
650,Flood,"Anchorage, AK",48.73668060040417,-80.78596328473162,2024-10-22,"Heavy flooding reported near Anchorage, AK. Water level rising rapidly, roads impassable."
651,Flood,"San Francisco, CA",40.02822811823532,-91.25717997281455,2024-11-01,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable."
652,Earthquake,"Anchorage, AK",37.751596493633414,-66.81144635486731,2024-06-19,"Earthquake felt strongly around Anchorage, AK. Significant structural damage observed."
653,Extreme Heat,"Miami, FL",45.11565240524619,-100.5305862089192,2024-11-26,"Extreme heat wave in Miami, FL causing heat-related illnesses. Precautions advised."
654,Hurricane,"Portland, OR",31.846968120575596,-80.52196064362143,2024-07-13,"Hurricane conditions intensifying at Portland, OR. Severe winds and rainfall recorded."
655,Flood,"Anchorage, AK",35.300382241512565,-73.5833631387845,2024-01-12,"Heavy flooding reported near Anchorage, AK. Water level rising rapidly, roads impassable."
656,Tornado,"Houston, TX",31.42664021172002,-84.94026891075552,2024-07-13,"Tornado sighted near Houston, TX. Extensive damage reported to homes and infrastructure."
657,Landslide,"San Francisco, CA",43.939860318129554,-100.69998031536774,2024-10-09,"Landslide has blocked major roads near San Francisco, CA. Emergency crews responding."
658,Severe Storm,"New Orleans, LA",38.76038429524523,-80.53791678600058,2024-06-30,"Severe storms hitting New Orleans, LA. Power outages and property damage widespread."
659,Flood,"Portland, OR",40.81180168336169,-112.98363887141159,2024-10-31,"Heavy flooding reported near Portland, OR. Water level rising rapidly, roads impassable."
660,Tornado,"Miami, FL",31.055373996145757,-105.67442225437219,2024-05-23,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure."
661,Tornado,"Anchorage, AK",30.28540723305556,-92.74556994914195,2024-11-11,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure."
662,Severe Storm,"Miami, FL",36.72099109559053,-91.05084615011725,2024-06-30,"Severe storms hitting Miami, FL. Power outages and property damage widespread."
663,Hurricane,"New Orleans, LA",42.701577978227846,-123.69365294711486,2024-01-30,"Hurricane conditions intensifying at New Orleans, LA. Severe winds and rainfall recorded."
664,Tornado,"Denver, CO",37.60575418048384,-69.23826286339548,2024-03-24,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure."
665,Landslide,"New York, NY",25.783496261096047,-83.89899099817399,2024-06-14,"Landslide has blocked major roads near New York, NY. Emergency crews responding."
666,Tornado,"New Orleans, LA",45.84523615168693,-95.75347873631843,2024-10-10,"Tornado sighted near New Orleans, LA. Extensive damage reported to homes and infrastructure."
667,Tornado,"Seattle, WA",26.552485444363157,-69.94549316990981,2024-10-07,"Tornado sighted near Seattle, WA. Extensive damage reported to homes and infrastructure."
668,Tornado,"New Orleans, LA",47.93978760929805,-99.09336165020112,2024-04-05,"Tornado sighted near New Orleans, LA. Extensive damage reported to homes and infrastructure."
669,Volcanic Eruption,"Miami, FL",25.603406998654545,-67.15430135404807,2024-09-22,"Volcanic eruption at Miami, FL causing ashfall and air quality issues."
670,Volcanic Eruption,"Houston, TX",41.66681094713701,-94.77519932263438,2024-10-24,"Volcanic eruption at Houston, TX causing ashfall and air quality issues."
671,Hurricane,"San Francisco, CA",26.97296952908276,-118.25713957011921,2024-10-22,"Hurricane conditions intensifying at San Francisco, CA. Severe winds and rainfall recorded."
672,Flood,"Houston, TX",46.856237906443354,-79.87674262490265,2024-08-12,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable."
673,Tornado,"Miami, FL",36.14639766941303,-84.94503422040741,2024-11-28,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure."
674,Extreme Heat,"San Francisco, CA",28.30057059560837,-79.39378344297037,2024-12-26,"Extreme heat wave in San Francisco, CA causing heat-related illnesses. Precautions advised."
675,Flood,"Seattle, WA",33.17957679495632,-68.86492030518482,2024-02-11,"Heavy flooding reported near Seattle, WA. Water level rising rapidly, roads impassable."
676,Hurricane,"New York, NY",28.95579220832229,-79.18713114358994,2024-10-29,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded."
677,Wildfire,"Portland, OR",29.09396587737016,-88.93114046921784,2024-09-02,"Wildfire spreading quickly through Portland, OR. Evacuations underway."
678,Flood,"Miami, FL",47.75459968411461,-74.41877476071039,2024-07-26,"Heavy flooding reported near Miami, FL. Water level rising rapidly, roads impassable."
679,Flood,"Anchorage, AK",35.68590669483491,-85.27846007808265,2024-08-24,"Heavy flooding reported near Anchorage, AK. Water level rising rapidly, roads impassable."
680,Winter Storm,"Miami, FL",43.93125433372863,-100.92097564727054,2024-01-22,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions."
681,Earthquake,"Miami, FL",40.350533468264366,-72.74843390973538,2024-07-03,"Earthquake felt strongly around Miami, FL. Significant structural damage observed."
682,Winter Storm,"San Francisco, CA",41.23423269612141,-111.90787281372201,2024-08-29,"Intense winter storm affecting San Francisco, CA. Heavy snowfall and travel disruptions."
683,Landslide,"Los Angeles, CA",28.160642523328924,-82.83616478038527,2024-12-28,"Landslide has blocked major roads near Los Angeles, CA. Emergency crews responding."
684,Volcanic Eruption,"New Orleans, LA",30.620426723571654,-72.98775615849534,2024-10-09,"Volcanic eruption at New Orleans, LA causing ashfall and air quality issues."
685,Volcanic Eruption,"Los Angeles, CA",43.882008043706485,-81.85232533750552,2024-02-10,"Volcanic eruption at Los Angeles, CA causing ashfall and air quality issues."
686,Earthquake,"Seattle, WA",48.29838895539479,-83.86075027582244,2024-12-01,"Earthquake felt strongly around Seattle, WA. Significant structural damage observed."
687,Severe Storm,"Anchorage, AK",31.30421542236764,-80.59434064976168,2024-06-10,"Severe storms hitting Anchorage, AK. Power outages and property damage widespread."
688,Severe Storm,"New York, NY",31.51765035402496,-97.56174035026199,2024-06-08,"Severe storms hitting New York, NY. Power outages and property damage widespread."
689,Hurricane,"Denver, CO",36.349531187461714,-73.42392975273546,2024-03-29,"Hurricane conditions intensifying at Denver, CO. Severe winds and rainfall recorded."
690,Earthquake,"Seattle, WA",48.612167508530504,-112.99724796697062,2024-11-17,"Earthquake felt strongly around Seattle, WA. Significant structural damage observed."
691,Flood,"Denver, CO",31.455014699835306,-117.48420145597998,2024-01-12,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable."
692,Severe Storm,"Denver, CO",34.76732583122234,-108.15498197300782,2024-03-13,"Severe storms hitting Denver, CO. Power outages and property damage widespread."
693,Tornado,"New York, NY",46.395520374964164,-93.6369335902754,2024-03-16,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure."
694,Extreme Heat,"Houston, TX",25.070104782912686,-94.87685407084905,2024-12-11,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised."
695,Flood,"Los Angeles, CA",25.95438315972567,-76.5846732970814,2024-07-19,"Heavy flooding reported near Los Angeles, CA. Water level rising rapidly, roads impassable."
696,Landslide,"Miami, FL",39.49772024970926,-101.13044927216298,2024-01-10,"Landslide has blocked major roads near Miami, FL. Emergency crews responding."
697,Tornado,"Portland, OR",46.77712395310833,-96.42367884880099,2024-12-17,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure."
698,Tornado,"Denver, CO",30.732559849646265,-124.21130668769565,2024-08-13,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure."
699,Earthquake,"Anchorage, AK",36.27140259233701,-100.8253850498666,2024-06-24,"Earthquake felt strongly around Anchorage, AK. Significant structural damage observed."
700,Hurricane,"Seattle, WA",35.811167239787636,-86.78132025592981,2024-10-02,"Hurricane conditions intensifying at Seattle, WA. Severe winds and rainfall recorded."
701,Landslide,"Houston, TX",36.35131230629224,-124.08500849303105,2024-02-08,"Landslide has blocked major roads near Houston, TX. Emergency crews responding."
702,Severe Storm,"Denver, CO",39.94047269751388,-108.42796405401162,2024-02-29,"Severe storms hitting Denver, CO. Power outages and property damage widespread."
703,Earthquake,"Houston, TX",36.273850311776414,-112.730574801926,2024-03-06,"Earthquake felt strongly around Houston, TX. Significant structural damage observed."
704,Severe Storm,"Houston, TX",35.73923539173899,-122.5228596943343,2024-11-16,"Severe storms hitting Houston, TX. Power outages and property damage widespread."
705,Earthquake,"Denver, CO",36.38292209035025,-96.72365469504228,2024-05-03,"Earthquake felt strongly around Denver, CO. Significant structural damage observed."
706,Earthquake,"San Francisco, CA",39.180818590505,-114.27832569953877,2024-06-12,"Earthquake felt strongly around San Francisco, CA. Significant structural damage observed."
707,Earthquake,"New Orleans, LA",37.8881797204326,-81.15818916174857,2024-06-07,"Earthquake felt strongly around New Orleans, LA. Significant structural damage observed."
708,Hurricane,"Anchorage, AK",45.49926394361211,-74.97225485796244,2024-02-26,"Hurricane conditions intensifying at Anchorage, AK. Severe winds and rainfall recorded."
709,Earthquake,"Miami, FL",26.187924483848,-92.81047422252027,2024-03-18,"Earthquake felt strongly around Miami, FL. Significant structural damage observed."
710,Wildfire,"Miami, FL",44.9996097153523,-67.07926679125265,2024-07-12,"Wildfire spreading quickly through Miami, FL. Evacuations underway."
711,Extreme Heat,"Anchorage, AK",45.25419070268138,-98.42176428323488,2024-10-11,"Extreme heat wave in Anchorage, AK causing heat-related illnesses. Precautions advised."
712,Severe Storm,"San Francisco, CA",31.83779251674306,-94.71127559672999,2024-01-15,"Severe storms hitting San Francisco, CA. Power outages and property damage widespread."
713,Flood,"Miami, FL",36.108446920380416,-66.63615251649274,2024-01-12,"Heavy flooding reported near Miami, FL. Water level rising rapidly, roads impassable."
714,Winter Storm,"Houston, TX",35.52492372489845,-111.33864227806212,2024-04-10,"Intense winter storm affecting Houston, TX. Heavy snowfall and travel disruptions."
715,Landslide,"New York, NY",30.244236024499127,-69.38978955906259,2024-06-04,"Landslide has blocked major roads near New York, NY. Emergency crews responding."
716,Volcanic Eruption,"Seattle, WA",34.523124330071596,-122.47258424797232,2024-12-05,"Volcanic eruption at Seattle, WA causing ashfall and air quality issues."
717,Hurricane,"Los Angeles, CA",26.065306532100507,-98.6631734744715,2024-05-04,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded."
718,Flood,"Miami, FL",31.667729746761626,-120.86979278414913,2024-12-24,"Heavy flooding reported near Miami, FL. Water level rising rapidly, roads impassable."
719,Tornado,"Anchorage, AK",44.600372210817234,-81.97515016809507,2024-10-06,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure."
720,Wildfire,"New York, NY",31.82949524230954,-89.10387278307896,2024-04-19,"Wildfire spreading quickly through New York, NY. Evacuations underway."
721,Volcanic Eruption,"Denver, CO",44.63696004995794,-83.3085784554118,2024-11-29,"Volcanic eruption at Denver, CO causing ashfall and air quality issues."
722,Winter Storm,"New Orleans, LA",37.75838715050634,-102.905656401887,2024-12-22,"Intense winter storm affecting New Orleans, LA. Heavy snowfall and travel disruptions."
723,Flood,"Anchorage, AK",46.11670425666784,-103.20056589214856,2024-05-25,"Heavy flooding reported near Anchorage, AK. Water level rising rapidly, roads impassable."
724,Volcanic Eruption,"Houston, TX",38.794709302345964,-122.32616254130721,2024-08-03,"Volcanic eruption at Houston, TX causing ashfall and air quality issues."
725,Flood,"New Orleans, LA",25.712037353553754,-104.35324856775125,2024-06-10,"Heavy flooding reported near New Orleans, LA. Water level rising rapidly, roads impassable."
726,Wildfire,"Seattle, WA",41.21008498113014,-70.17198426653849,2024-05-07,"Wildfire spreading quickly through Seattle, WA. Evacuations underway."
727,Winter Storm,"Seattle, WA",26.07648563256565,-102.6256343063535,2024-11-09,"Intense winter storm affecting Seattle, WA. Heavy snowfall and travel disruptions."
728,Tornado,"San Francisco, CA",35.814328455595216,-75.94930533290378,2024-11-27,"Tornado sighted near San Francisco, CA. Extensive damage reported to homes and infrastructure."
729,Earthquake,"Portland, OR",47.306240667354736,-75.30279521975389,2024-05-29,"Earthquake felt strongly around Portland, OR. Significant structural damage observed."
730,Severe Storm,"San Francisco, CA",28.964894544108404,-102.9787717736252,2024-02-05,"Severe storms hitting San Francisco, CA. Power outages and property damage widespread."
731,Tornado,"New York, NY",34.35693647059706,-87.71266785662485,2024-06-21,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure."
732,Earthquake,"New Orleans, LA",42.51664741236348,-119.37307546588954,2024-01-22,"Earthquake felt strongly around New Orleans, LA. Significant structural damage observed."
733,Hurricane,"Portland, OR",46.17420534627634,-118.88296373667768,2024-07-24,"Hurricane conditions intensifying at Portland, OR. Severe winds and rainfall recorded."
734,Extreme Heat,"Denver, CO",41.10263211382019,-122.12919784395892,2024-05-06,"Extreme heat wave in Denver, CO causing heat-related illnesses. Precautions advised."
735,Landslide,"Houston, TX",31.19615810058806,-90.72010949086854,2024-12-01,"Landslide has blocked major roads near Houston, TX. Emergency crews responding."
736,Landslide,"New Orleans, LA",41.19058846998919,-99.86181232006027,2024-12-21,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding."
737,Severe Storm,"San Francisco, CA",32.121463386498164,-92.66609095680982,2024-08-04,"Severe storms hitting San Francisco, CA. Power outages and property damage widespread."
738,Winter Storm,"Los Angeles, CA",42.24230151564964,-94.25668176000511,2024-04-05,"Intense winter storm affecting Los Angeles, CA. Heavy snowfall and travel disruptions."
739,Wildfire,"Portland, OR",47.89679506204097,-104.33802352564692,2024-06-12,"Wildfire spreading quickly through Portland, OR. Evacuations underway."
740,Winter Storm,"Portland, OR",42.31344282655092,-85.0290685254151,2024-05-27,"Intense winter storm affecting Portland, OR. Heavy snowfall and travel disruptions."
741,Wildfire,"Houston, TX",45.7091320698979,-80.24838902593295,2024-01-18,"Wildfire spreading quickly through Houston, TX. Evacuations underway."
742,Winter Storm,"Miami, FL",25.050492236221203,-124.13693272621714,2024-10-20,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions."
743,Extreme Heat,"Seattle, WA",42.22173099355827,-112.77270431363618,2024-07-13,"Extreme heat wave in Seattle, WA causing heat-related illnesses. Precautions advised."
744,Hurricane,"Seattle, WA",44.91010136476601,-82.91908378308312,2024-05-30,"Hurricane conditions intensifying at Seattle, WA. Severe winds and rainfall recorded."
745,Hurricane,"Los Angeles, CA",25.973409701072356,-102.18940981460378,2024-12-30,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded."
746,Earthquake,"New York, NY",45.918345454917535,-85.91344713044512,2024-05-02,"Earthquake felt strongly around New York, NY. Significant structural damage observed."
